timbr_id	timbr_value
RCR30594_f	34582.3653366222
RCR30595_f	19896.6170436154
RCR30596_f	27054.018874184
RCR30597_f	124463.217921345
RCR30598_f	31293.4278501578
RCR30599_f	22199.8846778434
RCR30600_f	20484.6488737009
RCR30601_f	70775.8983254817
RCR30602_f	22883.0599783077
RCR30603_f	19691.3757898
RCR30604_f	19770.7692225
RCR30605_f	19756.8079813333
RCR30606_f	19858.0074653077
RCR30607_f	29496.6883436226
RCR30608_f	24135.6037529599
RCR30609_f	23402.9366493846
RCR30610_f	24948.3714025095
RCR30611_f	28305.2368548054
RCR30612_f	23461.7458749245
RCR30613_f	23972.5167188695
RCR30614_f	51795.9207079906
RCR30615_f	69790.8571724015
RCR30616_f	46175.1794048718
RCR30617_f	41845.2519770941
RCR30618_f	26986.0777970047
RCR30619_f	37841.5287984934
RCR30620_f	124399.473805218
RCR30621_f	21196.4893031692
RCR30622_f	24967.8365847151
RCR30623_f	33462.1883250942
RCR30624_f	20677.9116727308
RCR30625_f	22696.9594659787
RCR30626_f	26044.419553456
RCR30627_f	81324.7862976425
RCR30628_f	82588.6097769999
RCR30629_f	19927.0200313077
RCR30630_f	19913.03797019
RCR30631_f	21128.6544467644
RCR30632_f	87258.0896671877
RCR30633_f	20698.2077473077
RCR30634_f	19691.5213114
RCR30635_f	19809.1094254
RCR30636_f	20093.3680817782
RCR30637_f	19957.454691
RCR30638_f	21352.7869468087
RCR30639_f	19805.9740498
RCR30640_f	22688.2250090385
RCR30641_f	22849.8245278846
RCR30642_f	22025.7813782256
RCR30643_f	29264.119553456
RCR30644_f	40416.797372094
RCR30645_f	26404.8937067685
RCR30646_f	30243.2039730123
RCR30647_f	33458.9582313077
