organism_id	rxn_id	rxn_irreversible	rno_acetaminophen_t1_d1_ctl	rno_acetaminophen_t1_d1_trt
rno	RCR40365	RCR40365_r	1.05	3.8
rno	RCR40366	RCR40366_f	1.98	2.02
rno	RCR40366	RCR40366_r	1.98	2.02
rno	RCR40367	RCR40367_f	1.05	3.8
rno	RCR40367	RCR40367_r	1.05	3.8
rno	RCR40368	RCR40368_f	3.97	4.03
rno	RCR40368	RCR40368_r	3.97	4.03
rno	RCR40369	RCR40369_f	2.1	7.6
rno	RCR40369	RCR40369_r	2.1	7.6
rno	RCR40370	RCR40370_f	1.98	2.02
rno	RCR40370	RCR40370_r	1.98	2.02
rno	RCR40371	RCR40371_f	1.05	3.8
rno	RCR40371	RCR40371_r	1.05	3.8
rno	RCR40372	RCR40372_f	1.98	2.02
rno	RCR40372	RCR40372_r	1.98	2.02
rno	RCR40373	RCR40373_f	1.05	3.8
rno	RCR40373	RCR40373_r	1.05	3.8
rno	RCR40374	RCR40374_f	1.98	2.02
rno	RCR40374	RCR40374_r	1.98	2.02
rno	RCR40375	RCR40375_f	1.05	3.8
rno	RCR40375	RCR40375_r	1.05	3.8
rno	RCR40376	RCR40376_f	3.97	4.03
rno	RCR40376	RCR40376_r	3.97	4.03
rno	RCR40377	RCR40377_f	2.1	7.6
rno	RCR40377	RCR40377_r	2.1	7.6
rno	RCR40378	RCR40378_f	1.98	2.02
rno	RCR40378	RCR40378_r	1.98	2.02
rno	RCR40379	RCR40379_f	2.1	7.6
rno	RCR40379	RCR40379_r	2.1	7.6
rno	RCR40380	RCR40380_f	3.97	4.03
rno	RCR40380	RCR40380_r	3.97	4.03
rno	RCR40381	RCR40381_f	2.1	7.6
rno	RCR40381	RCR40381_r	2.1	7.6
rno	RCR40382	RCR40382_f	3.97	4.03
rno	RCR40382	RCR40382_r	3.97	4.03
rno	RCR40383	RCR40383_f	2.1	7.6
rno	RCR40383	RCR40383_r	2.1	7.6
rno	RCR40384	RCR40384_f	3.97	4.03
rno	RCR40384	RCR40384_r	3.97	4.03
rno	RCR40385	RCR40385_f	2.1	7.6
rno	RCR40385	RCR40385_r	2.1	7.6
rno	RCR40386	RCR40386_f	1.98	2.02
rno	RCR40386	RCR40386_r	1.98	2.02
rno	RCR40387	RCR40387_f	1.05	3.8
rno	RCR40387	RCR40387_r	1.05	3.8
rno	RCR40388	RCR40388_f	1.98	2.02
rno	RCR40388	RCR40388_r	1.98	2.02
rno	RCR40389	RCR40389_f	2.1	7.6
rno	RCR40389	RCR40389_r	2.1	7.6
rno	RCR40390	RCR40390_f	3.97	4.03
rno	RCR40390	RCR40390_r	3.97	4.03
rno	RCR40391	RCR40391_f	2.1	7.6
rno	RCR40391	RCR40391_r	2.1	7.6
rno	RCR40392	RCR40392_f	1.98	2.02
rno	RCR40392	RCR40392_r	1.98	2.02
rno	RCR40393	RCR40393_f	1.05	3.8
rno	RCR40393	RCR40393_r	1.05	3.8
rno	RCR40394	RCR40394_f	1.98	2.02
rno	RCR40394	RCR40394_r	1.98	2.02
rno	RCR40395	RCR40395_f	2.1	7.6
rno	RCR40395	RCR40395_r	2.1	7.6
rno	RCR40396	RCR40396_f	1.98	2.02
rno	RCR40396	RCR40396_r	1.98	2.02
rno	RCR40397	RCR40397_f	2.1	7.6
rno	RCR40397	RCR40397_r	2.1	7.6
rno	RCR40398	RCR40398_f	1.98	2.02
rno	RCR40398	RCR40398_r	1.98	2.02
rno	RCR40399	RCR40399_f	2.1	7.6
rno	RCR40399	RCR40399_r	2.1	7.6
rno	RCR40400	RCR40400_f	1.98	2.02
rno	RCR40400	RCR40400_r	1.98	2.02
rno	RCR40401	RCR40401_f	2.1	7.6
rno	RCR40401	RCR40401_r	2.1	7.6
rno	RCR40402	RCR40402_f	1.98	2.02
rno	RCR40402	RCR40402_r	1.98	2.02
rno	RCR40403	RCR40403_f	2.1	7.6
rno	RCR40403	RCR40403_r	2.1	7.6
rno	RCR40404	RCR40404_f	1.98	2.02
rno	RCR40404	RCR40404_r	1.98	2.02
rno	RCR40405	RCR40405_f	1.05	3.8
rno	RCR40405	RCR40405_r	1.05	3.8
rno	RCR40406	RCR40406_f	1.98	2.02
rno	RCR40406	RCR40406_r	1.98	2.02
rno	RCR40407	RCR40407_f	1.05	3.8
rno	RCR40407	RCR40407_r	1.05	3.8
rno	RCR40408	RCR40408_f	1.98	2.02
rno	RCR40408	RCR40408_r	1.98	2.02
rno	RCR40409	RCR40409_f	1.05	3.8
rno	RCR40409	RCR40409_r	1.05	3.8
rno	RCR40410	RCR40410_f	8	8
rno	RCR40410	RCR40410_r	8	8
rno	RCR40411	RCR40411_f	2.24	1.78
rno	RCR40411	RCR40411_r	2.24	1.78
rno	RCR40412	RCR40412_f	1.1	3.65
rno	RCR40412	RCR40412_r	1.1	3.65
rno	RCR40413	RCR40413_f	3.92	4.08
rno	RCR40413	RCR40413_r	3.92	4.08
rno	RCR40414	RCR40414_f	2	2
rno	RCR40414	RCR40414_r	2	2
rno	RCR40415	RCR40415_f	4	4
rno	RCR40415	RCR40415_r	4	4
rno	RCR40416	RCR40416_f	1.26	3.18
rno	RCR40416	RCR40416_r	1.26	3.18
rno	RCR40417	RCR40417_f	1.26	3.18
rno	RCR40417	RCR40417_r	1.26	3.18
rno	RCR40418	RCR40418_f	1.26	3.18
rno	RCR40418	RCR40418_r	1.26	3.18
rno	RCR40419	RCR40419_f	1.26	3.18
rno	RCR40419	RCR40419_r	1.26	3.18
rno	RCR40420	RCR40420_f	1.26	3.18
rno	RCR40420	RCR40420_r	1.26	3.18
rno	RCR40421	RCR40421_f	1.26	3.18
rno	RCR40421	RCR40421_r	1.26	3.18
rno	RCR40422	RCR40422_f	1.26	3.18
rno	RCR40422	RCR40422_r	1.26	3.18
rno	RCR40423	RCR40423_f	1.26	3.18
rno	RCR40423	RCR40423_r	1.26	3.18
rno	RCR40424	RCR40424_f	1.26	3.18
rno	RCR40424	RCR40424_r	1.26	3.18
rno	RCR40425	RCR40425_f	4	4
rno	RCR40425	RCR40425_r	4	4
rno	RCR40426	RCR40426_f	2.58	1.55
rno	RCR40426	RCR40426_r	2.58	1.55
rno	RCR40427	RCR40427_f	8	8
rno	RCR40427	RCR40427_r	8	8
rno	RCR40428	RCR40428_f	4	4
rno	RCR40428	RCR40428_r	4	4
rno	RCR40429	RCR40429_f	4	4
rno	RCR40429	RCR40429_r	4	4
rno	RCR40430	RCR40430_f	4	4
rno	RCR40430	RCR40430_r	4	4
rno	RCR40431	RCR40431_f	4	4
rno	RCR40431	RCR40431_r	4	4
rno	RCR40432	RCR40432_f	4	4
rno	RCR40432	RCR40432_r	4	4
rno	RCR40433	RCR40433_f	1.26	3.18
rno	RCR40433	RCR40433_r	1.26	3.18
rno	RCR40434	RCR40434_f	1.26	3.18
rno	RCR40434	RCR40434_r	1.26	3.18
rno	RCR40435	RCR40435_f	1.26	3.18
rno	RCR40435	RCR40435_r	1.26	3.18
rno	RCR40436	RCR40436_f	1.26	3.18
rno	RCR40436	RCR40436_r	1.26	3.18
rno	RCR40437	RCR40437_f	2.16	1.85
rno	RCR40437	RCR40437_r	2.16	1.85
rno	RCR40438	RCR40438_f	5.47	0.731
rno	RCR40438	RCR40438_r	5.47	0.731
rno	RCR40439	RCR40439_f	1.9	2.11
rno	RCR40439	RCR40439_r	1.9	2.11
rno	RCR40440	RCR40440_f	2	2
rno	RCR40440	RCR40440_r	2	2
rno	RCR40441	RCR40441_f	4	4
rno	RCR40441	RCR40441_r	4	4
rno	RCR40442	RCR40442_f	5.47	0.731
rno	RCR40442	RCR40442_r	5.47	0.731
rno	RCR40444	RCR40444_f	4	4
rno	RCR40444	RCR40444_r	4	4
rno	RCR40445	RCR40445_f	8	8
rno	RCR40445	RCR40445_r	8	8
rno	RCR40446	RCR40446_f	2.12	1.89
rno	RCR40446	RCR40446_r	2.12	1.89
rno	RCR40447	RCR40447_f	4	4
rno	RCR40447	RCR40447_r	4	4
rno	RCR40448	RCR40448_f	5.47	0.731
rno	RCR40448	RCR40448_r	5.47	0.731
rno	RCR40449	RCR40449_f	4	4
rno	RCR40449	RCR40449_r	4	4
rno	RCR40450	RCR40450_f	5.47	0.731
rno	RCR40450	RCR40450_r	5.47	0.731
rno	RCR40451	RCR40451_f	4	4
rno	RCR40451	RCR40451_r	4	4
rno	RCR40452	RCR40452_f	8	8
rno	RCR40452	RCR40452_r	8	8
rno	RCR40453	RCR40453_f	4	4
rno	RCR40453	RCR40453_r	4	4
rno	RCR40454	RCR40454_f	4	4
rno	RCR40454	RCR40454_r	4	4
rno	RCR40455	RCR40455_f	1.42	2.81
rno	RCR40455	RCR40455_r	1.42	2.81
rno	RCR40456	RCR40456_f	1.85	2.16
rno	RCR40456	RCR40456_r	1.85	2.16
rno	RCR40457	RCR40457_f	8	8
rno	RCR40457	RCR40457_r	8	8
rno	RCR40458	RCR40458_f	4	4
rno	RCR40458	RCR40458_r	4	4
rno	RCR40459	RCR40459_f	3.23	1.24
rno	RCR40459	RCR40459_r	3.23	1.24
rno	RCR40460	RCR40460_f	4	4
rno	RCR40460	RCR40460_r	4	4
rno	RCR40461	RCR40461_f	4	4
rno	RCR40461	RCR40461_r	4	4
rno	RCR40462	RCR40462_f	8	8
rno	RCR40462	RCR40462_r	8	8
rno	RCR40463	RCR40463_f	8	8
rno	RCR40463	RCR40463_r	8	8
rno	RCR40464	RCR40464_f	2	2
rno	RCR40464	RCR40464_r	2	2
rno	RCR40465	RCR40465_f	3.23	1.24
rno	RCR40465	RCR40465_r	3.23	1.24
rno	RCR40466	RCR40466_f	3.23	1.24
rno	RCR40466	RCR40466_r	3.23	1.24
rno	RCR40467	RCR40467_f	3.23	1.24
rno	RCR40467	RCR40467_r	3.23	1.24
rno	RCR40468	RCR40468_f	3.23	1.24
rno	RCR40468	RCR40468_r	3.23	1.24
rno	RCR40469	RCR40469_f	2.4	1.67
rno	RCR40469	RCR40469_r	2.4	1.67
rno	RCR40470	RCR40470_f	2.46	1.63
rno	RCR40470	RCR40470_r	2.46	1.63
rno	RCR40471	RCR40471_f	2.41	1.66
rno	RCR40471	RCR40471_r	2.41	1.66
rno	RCR40472	RCR40472_f	8	8
rno	RCR40472	RCR40472_r	8	8
rno	RCR40473	RCR40473_f	4	4
rno	RCR40473	RCR40473_r	4	4
rno	RCR40474	RCR40474_f	4	4
rno	RCR40474	RCR40474_r	4	4
rno	RCR40475	RCR40475_f	4	4
rno	RCR40475	RCR40475_r	4	4
rno	RCR40476	RCR40476_f	8	8
rno	RCR40476	RCR40476_r	8	8
rno	RCR40477	RCR40477_f	8	8
rno	RCR40477	RCR40477_r	8	8
rno	RCR40478	RCR40478_f	8	8
rno	RCR40478	RCR40478_r	8	8
rno	RCR40479	RCR40479_f	8	8
rno	RCR40479	RCR40479_r	8	8
rno	RCR40480	RCR40480_f	8	8
rno	RCR40480	RCR40480_r	8	8
rno	RCR40481	RCR40481_f	8	8
rno	RCR40481	RCR40481_r	8	8
rno	RCR40482	RCR40482_f	2.31	6.91
rno	RCR40482	RCR40482_r	2.31	6.91
rno	RCR40483	RCR40483_f	8	8
rno	RCR40483	RCR40483_r	8	8
rno	RCR40484	RCR40484_f	1.59	2.52
rno	RCR40484	RCR40484_r	1.59	2.52
rno	RCR40485	RCR40485_f	2.36	1.69
rno	RCR40485	RCR40485_r	2.36	1.69
rno	RCR40486	RCR40486_f	2.36	1.69
rno	RCR40486	RCR40486_r	2.36	1.69
rno	RCR40487	RCR40487_f	5.15	0.776
rno	RCR40487	RCR40487_r	5.15	0.776
rno	RCR40488	RCR40488_f	5.15	0.776
rno	RCR40488	RCR40488_r	5.15	0.776
rno	RCR40489	RCR40489_f	2.36	1.69
rno	RCR40489	RCR40489_r	2.36	1.69
rno	RCR40490	RCR40490_f	2.36	1.69
rno	RCR40490	RCR40490_r	2.36	1.69
rno	RCR40491	RCR40491_f	5.15	0.776
rno	RCR40491	RCR40491_r	5.15	0.776
rno	RCR40492	RCR40492_f	2.36	1.69
rno	RCR40492	RCR40492_r	2.36	1.69
rno	RCR40493	RCR40493_f	2.36	1.69
rno	RCR40493	RCR40493_r	2.36	1.69
rno	RCR40494	RCR40494_f	2.36	1.69
rno	RCR40494	RCR40494_r	2.36	1.69
rno	RCR40495	RCR40495_f	5.15	0.776
rno	RCR40495	RCR40495_r	5.15	0.776
rno	RCR40496	RCR40496_f	2.36	1.69
rno	RCR40496	RCR40496_r	2.36	1.69
rno	RCR40497	RCR40497_f	2.36	1.69
rno	RCR40497	RCR40497_r	2.36	1.69
rno	RCR40498	RCR40498_f	2.36	1.69
rno	RCR40498	RCR40498_r	2.36	1.69
rno	RCR40499	RCR40499_f	5.15	0.776
rno	RCR40499	RCR40499_r	5.15	0.776
rno	RCR40500	RCR40500_f	2.36	1.69
rno	RCR40500	RCR40500_r	2.36	1.69
rno	RCR40501	RCR40501_f	2.36	1.69
rno	RCR40501	RCR40501_r	2.36	1.69
rno	RCR40502	RCR40502_f	2.36	1.69
rno	RCR40502	RCR40502_r	2.36	1.69
rno	RCR40503	RCR40503_f	2.36	1.69
rno	RCR40503	RCR40503_r	2.36	1.69
rno	RCR40504	RCR40504_f	2.36	1.69
rno	RCR40504	RCR40504_r	2.36	1.69
rno	RCR40505	RCR40505_f	2.36	1.69
rno	RCR40505	RCR40505_r	2.36	1.69
rno	RCR40506	RCR40506_f	1.58	2.54
rno	RCR40506	RCR40506_r	1.58	2.54
rno	RCR40507	RCR40507_f	1.58	2.54
rno	RCR40507	RCR40507_r	1.58	2.54
rno	RCR40508	RCR40508_f	1.58	2.54
rno	RCR40508	RCR40508_r	1.58	2.54
rno	RCR40509	RCR40509_f	1.58	2.54
rno	RCR40509	RCR40509_r	1.58	2.54
rno	RCR40510	RCR40510_f	1.58	2.54
rno	RCR40510	RCR40510_r	1.58	2.54
rno	RCR40511	RCR40511_f	1.58	2.54
rno	RCR40511	RCR40511_r	1.58	2.54
rno	RCR40512	RCR40512_f	2.36	1.69
rno	RCR40512	RCR40512_r	2.36	1.69
rno	RCR40513	RCR40513_f	2.36	1.69
rno	RCR40513	RCR40513_r	2.36	1.69
rno	RCR40514	RCR40514_f	2.36	1.69
rno	RCR40514	RCR40514_r	2.36	1.69
rno	RCR40515	RCR40515_f	2.36	1.69
rno	RCR40515	RCR40515_r	2.36	1.69
rno	RCR40516	RCR40516_f	2.36	1.69
rno	RCR40516	RCR40516_r	2.36	1.69
rno	RCR40517	RCR40517_f	2.36	1.69
rno	RCR40517	RCR40517_r	2.36	1.69
rno	RCR40518	RCR40518_f	2.56	1.56
rno	RCR40518	RCR40518_r	2.56	1.56
rno	RCR40519	RCR40519_f	2.56	1.56
rno	RCR40519	RCR40519_r	2.56	1.56
rno	RCR40520	RCR40520_f	2.56	1.56
rno	RCR40520	RCR40520_r	2.56	1.56
rno	RCR40521	RCR40521_f	2.56	1.56
rno	RCR40521	RCR40521_r	2.56	1.56
rno	RCR40522	RCR40522_f	2.56	1.56
rno	RCR40522	RCR40522_r	2.56	1.56
rno	RCR40523	RCR40523_f	2.56	1.56
rno	RCR40523	RCR40523_r	2.56	1.56
rno	RCR40524	RCR40524_f	2.56	1.56
rno	RCR40524	RCR40524_r	2.56	1.56
rno	RCR40525	RCR40525_f	2.56	1.56
rno	RCR40525	RCR40525_r	2.56	1.56
rno	RCR40526	RCR40526_f	2.56	1.56
rno	RCR40526	RCR40526_r	2.56	1.56
rno	RCR40527	RCR40527_f	2.29	1.75
rno	RCR40527	RCR40527_r	2.29	1.75
rno	RCR40528	RCR40528_f	1.61	2.48
rno	RCR40528	RCR40528_r	1.61	2.48
rno	RCR40529	RCR40529_f	1.61	2.48
rno	RCR40529	RCR40529_r	1.61	2.48
rno	RCR40530	RCR40530_f	1.61	2.48
rno	RCR40530	RCR40530_r	1.61	2.48
rno	RCR40531	RCR40531_f	1.61	2.48
rno	RCR40531	RCR40531_r	1.61	2.48
rno	RCR40532	RCR40532_f	1.61	2.48
rno	RCR40532	RCR40532_r	1.61	2.48
rno	RCR40533	RCR40533_f	1.61	2.48
rno	RCR40533	RCR40533_r	1.61	2.48
rno	RCR40534	RCR40534_f	1.61	2.48
rno	RCR40534	RCR40534_r	1.61	2.48
rno	RCR40535	RCR40535_f	1.61	2.48
rno	RCR40535	RCR40535_r	1.61	2.48
rno	RCR40536	RCR40536_f	1.57	2.54
rno	RCR40536	RCR40536_r	1.57	2.54
rno	RCR40537	RCR40537_f	1	4
rno	RCR40537	RCR40537_r	1	4
rno	RCR40538	RCR40538_f	1.26	3.18
rno	RCR40538	RCR40538_r	1.26	3.18
rno	RCR40539	RCR40539_f	1.26	3.18
rno	RCR40539	RCR40539_r	1.26	3.18
rno	RCR40540	RCR40540_f	1.26	3.18
rno	RCR40540	RCR40540_r	1.26	3.18
rno	RCR40541	RCR40541_f	1.26	3.18
rno	RCR40541	RCR40541_r	1.26	3.18
rno	RCR40542	RCR40542_f	1.26	3.18
rno	RCR40542	RCR40542_r	1.26	3.18
rno	RCR40543	RCR40543_f	1.26	3.18
rno	RCR40543	RCR40543_r	1.26	3.18
rno	RCR40544	RCR40544_f	1.26	3.18
rno	RCR40544	RCR40544_r	1.26	3.18
rno	RCR40545	RCR40545_f	1.26	3.18
rno	RCR40545	RCR40545_r	1.26	3.18
rno	RCR40546	RCR40546_f	1.26	3.18
rno	RCR40546	RCR40546_r	1.26	3.18
rno	RCR40547	RCR40547_f	1.26	3.18
rno	RCR40547	RCR40547_r	1.26	3.18
rno	RCR40548	RCR40548_f	1.26	3.18
rno	RCR40548	RCR40548_r	1.26	3.18
rno	RCR40549	RCR40549_f	1.26	3.18
rno	RCR40549	RCR40549_r	1.26	3.18
rno	RCR40550	RCR40550_f	1.26	3.18
rno	RCR40550	RCR40550_r	1.26	3.18
rno	RCR40551	RCR40551_f	1.26	3.18
rno	RCR40551	RCR40551_r	1.26	3.18
rno	RCR40552	RCR40552_f	1.26	3.18
rno	RCR40552	RCR40552_r	1.26	3.18
rno	RCR40553	RCR40553_f	1.26	3.18
rno	RCR40553	RCR40553_r	1.26	3.18
rno	RCR40554	RCR40554_f	1.26	3.18
rno	RCR40554	RCR40554_r	1.26	3.18
rno	RCR40555	RCR40555_f	1.26	3.18
rno	RCR40555	RCR40555_r	1.26	3.18
rno	RCR40556	RCR40556_f	1.26	3.18
rno	RCR40556	RCR40556_r	1.26	3.18
rno	RCR40557	RCR40557_f	1.26	3.18
rno	RCR40557	RCR40557_r	1.26	3.18
rno	RCR40558	RCR40558_f	3.19	5.02
rno	RCR40558	RCR40558_r	3.19	5.02
rno	RCR40559	RCR40559_f	1.26	3.18
rno	RCR40559	RCR40559_r	1.26	3.18
rno	RCR40560	RCR40560_f	0.846	4.73
rno	RCR40560	RCR40560_r	0.846	4.73
rno	RCR40561	RCR40561_f	1.26	3.18
rno	RCR40561	RCR40561_r	1.26	3.18
rno	RCR40562	RCR40562_f	2.56	1.56
rno	RCR40562	RCR40562_r	2.56	1.56
rno	RCR40563	RCR40563_f	2.56	1.56
rno	RCR40563	RCR40563_r	2.56	1.56
rno	RCR40564	RCR40564_f	2.56	1.56
rno	RCR40564	RCR40564_r	2.56	1.56
rno	RCR40565	RCR40565_f	2.56	1.56
rno	RCR40565	RCR40565_r	2.56	1.56
rno	RCR40566	RCR40566_f	2.56	1.56
rno	RCR40566	RCR40566_r	2.56	1.56
rno	RCR40567	RCR40567_f	1.26	3.18
rno	RCR40567	RCR40567_r	1.26	3.18
rno	RCR40568	RCR40568_f	1.26	3.18
rno	RCR40568	RCR40568_r	1.26	3.18
rno	RCR40569	RCR40569_f	1.26	3.18
rno	RCR40569	RCR40569_r	1.26	3.18
rno	RCR40570	RCR40570_f	1.26	3.18
rno	RCR40570	RCR40570_r	1.26	3.18
rno	RCR40571	RCR40571_f	1.26	3.18
rno	RCR40571	RCR40571_r	1.26	3.18
rno	RCR40572	RCR40572_f	1.26	3.18
rno	RCR40572	RCR40572_r	1.26	3.18
rno	RCR40573	RCR40573_f	1.26	3.18
rno	RCR40573	RCR40573_r	1.26	3.18
rno	RCR40574	RCR40574_f	1.26	3.18
rno	RCR40574	RCR40574_r	1.26	3.18
rno	RCR40575	RCR40575_f	1.26	3.18
rno	RCR40575	RCR40575_r	1.26	3.18
rno	RCR40576	RCR40576_f	2.56	1.56
rno	RCR40576	RCR40576_r	2.56	1.56
rno	RCR40577	RCR40577_f	2.56	1.56
rno	RCR40577	RCR40577_r	2.56	1.56
rno	RCR40578	RCR40578_f	2.56	1.56
rno	RCR40578	RCR40578_r	2.56	1.56
rno	RCR40579	RCR40579_f	2.56	1.56
rno	RCR40579	RCR40579_r	2.56	1.56
rno	RCR40580	RCR40580_f	2.56	1.56
rno	RCR40580	RCR40580_r	2.56	1.56
rno	RCR40581	RCR40581_f	2.56	1.56
rno	RCR40581	RCR40581_r	2.56	1.56
rno	RCR40582	RCR40582_f	1.63	2.45
rno	RCR40582	RCR40582_r	1.63	2.45
rno	RCR40583	RCR40583_f	2.56	1.56
rno	RCR40583	RCR40583_r	2.56	1.56
rno	RCR40584	RCR40584_f	2.56	1.56
rno	RCR40584	RCR40584_r	2.56	1.56
rno	RCR40585	RCR40585_f	2.56	1.56
rno	RCR40585	RCR40585_r	2.56	1.56
rno	RCR40586	RCR40586_f	2.56	1.56
rno	RCR40586	RCR40586_r	2.56	1.56
rno	RCR40587	RCR40587_f	2.56	1.56
rno	RCR40587	RCR40587_r	2.56	1.56
rno	RCR40588	RCR40588_f	2.56	1.56
rno	RCR40588	RCR40588_r	2.56	1.56
rno	RCR40589	RCR40589_f	2.56	1.56
rno	RCR40589	RCR40589_r	2.56	1.56
rno	RCR40590	RCR40590_f	2.56	1.56
rno	RCR40590	RCR40590_r	2.56	1.56
rno	RCR40591	RCR40591_f	2.56	1.56
rno	RCR40591	RCR40591_r	2.56	1.56
rno	RCR40592	RCR40592_f	2.56	1.56
rno	RCR40592	RCR40592_r	2.56	1.56
rno	RCR40593	RCR40593_f	2.56	1.56
rno	RCR40593	RCR40593_r	2.56	1.56
rno	RCR40594	RCR40594_f	2.56	1.56
rno	RCR40594	RCR40594_r	2.56	1.56
rno	RCR40595	RCR40595_f	2.56	1.56
rno	RCR40595	RCR40595_r	2.56	1.56
rno	RCR40596	RCR40596_f	2.56	1.56
rno	RCR40596	RCR40596_r	2.56	1.56
rno	RCR40597	RCR40597_f	2.56	1.56
rno	RCR40597	RCR40597_r	2.56	1.56
rno	RCR40598	RCR40598_f	2.56	1.56
rno	RCR40598	RCR40598_r	2.56	1.56
rno	RCR40599	RCR40599_f	2.56	1.56
rno	RCR40599	RCR40599_r	2.56	1.56
rno	RCR40600	RCR40600_f	2.56	1.56
rno	RCR40600	RCR40600_r	2.56	1.56
rno	RCR40601	RCR40601_f	2.56	1.56
rno	RCR40601	RCR40601_r	2.56	1.56
rno	RCR40602	RCR40602_f	2.56	1.56
rno	RCR40602	RCR40602_r	2.56	1.56
rno	RCR40603	RCR40603_f	2.56	1.56
rno	RCR40603	RCR40603_r	2.56	1.56
rno	RCR40604	RCR40604_f	2.56	1.56
rno	RCR40604	RCR40604_r	2.56	1.56
rno	RCR40605	RCR40605_f	2.56	1.56
rno	RCR40605	RCR40605_r	2.56	1.56
rno	RCR40606	RCR40606_f	2.56	1.56
rno	RCR40606	RCR40606_r	2.56	1.56
rno	RCR40607	RCR40607_f	2.56	1.56
rno	RCR40607	RCR40607_r	2.56	1.56
rno	RCR40608	RCR40608_f	2.56	1.56
rno	RCR40608	RCR40608_r	2.56	1.56
rno	RCR40609	RCR40609_f	2.56	1.56
rno	RCR40609	RCR40609_r	2.56	1.56
rno	RCR40610	RCR40610_f	2.56	1.56
rno	RCR40610	RCR40610_r	2.56	1.56
rno	RCR40611	RCR40611_f	2.56	1.56
rno	RCR40611	RCR40611_r	2.56	1.56
rno	RCR40612	RCR40612_f	2.56	1.56
rno	RCR40612	RCR40612_r	2.56	1.56
rno	RCR40613	RCR40613_f	2.56	1.56
rno	RCR40613	RCR40613_r	2.56	1.56
rno	RCR40614	RCR40614_f	2.56	1.56
rno	RCR40614	RCR40614_r	2.56	1.56
rno	RCR40615	RCR40615_f	2.56	1.56
rno	RCR40615	RCR40615_r	2.56	1.56
rno	RCR40616	RCR40616_f	2.56	1.56
rno	RCR40616	RCR40616_r	2.56	1.56
rno	RCR40617	RCR40617_f	2.56	1.56
rno	RCR40617	RCR40617_r	2.56	1.56
rno	RCR40618	RCR40618_f	2.56	1.56
rno	RCR40618	RCR40618_r	2.56	1.56
rno	RCR40619	RCR40619_f	2.56	1.56
rno	RCR40619	RCR40619_r	2.56	1.56
rno	RCR40620	RCR40620_f	2.56	1.56
rno	RCR40620	RCR40620_r	2.56	1.56
rno	RCR40621	RCR40621_f	2.56	1.56
rno	RCR40621	RCR40621_r	2.56	1.56
rno	RCR40622	RCR40622_f	2.56	1.56
rno	RCR40622	RCR40622_r	2.56	1.56
rno	RCR40623	RCR40623_f	2.56	1.56
rno	RCR40623	RCR40623_r	2.56	1.56
rno	RCR40624	RCR40624_f	2.56	1.56
rno	RCR40624	RCR40624_r	2.56	1.56
rno	RCR40625	RCR40625_f	2.56	1.56
rno	RCR40625	RCR40625_r	2.56	1.56
rno	RCR40626	RCR40626_f	2.56	1.56
rno	RCR40626	RCR40626_r	2.56	1.56
rno	RCR40627	RCR40627_f	2.56	1.56
rno	RCR40627	RCR40627_r	2.56	1.56
rno	RCR40628	RCR40628_f	2.56	1.56
rno	RCR40628	RCR40628_r	2.56	1.56
rno	RCR40629	RCR40629_f	2.56	1.56
rno	RCR40629	RCR40629_r	2.56	1.56
rno	RCR40630	RCR40630_f	2.56	1.56
rno	RCR40630	RCR40630_r	2.56	1.56
rno	RCR40631	RCR40631_f	2.56	1.56
rno	RCR40631	RCR40631_r	2.56	1.56
rno	RCR40632	RCR40632_f	2.56	1.56
rno	RCR40632	RCR40632_r	2.56	1.56
rno	RCR40633	RCR40633_f	2.56	1.56
rno	RCR40633	RCR40633_r	2.56	1.56
rno	RCR40634	RCR40634_f	2.56	1.56
rno	RCR40634	RCR40634_r	2.56	1.56
rno	RCR40635	RCR40635_f	2.56	1.56
rno	RCR40635	RCR40635_r	2.56	1.56
rno	RCR40636	RCR40636_f	2.56	1.56
rno	RCR40636	RCR40636_r	2.56	1.56
rno	RCR40637	RCR40637_f	2.56	1.56
rno	RCR40637	RCR40637_r	2.56	1.56
rno	RCR40638	RCR40638_f	2.56	1.56
rno	RCR40638	RCR40638_r	2.56	1.56
rno	RCR40639	RCR40639_f	2.56	1.56
rno	RCR40639	RCR40639_r	2.56	1.56
rno	RCR40640	RCR40640_f	2.56	1.56
rno	RCR40640	RCR40640_r	2.56	1.56
rno	RCR40641	RCR40641_f	2.56	1.56
rno	RCR40641	RCR40641_r	2.56	1.56
rno	RCR40642	RCR40642_f	2.56	1.56
rno	RCR40642	RCR40642_r	2.56	1.56
rno	RCR40643	RCR40643_f	2.56	1.56
rno	RCR40643	RCR40643_r	2.56	1.56
rno	RCR40644	RCR40644_f	2.56	1.56
rno	RCR40644	RCR40644_r	2.56	1.56
rno	RCR40645	RCR40645_f	2.56	1.56
rno	RCR40645	RCR40645_r	2.56	1.56
rno	RCR40646	RCR40646_f	2.56	1.56
rno	RCR40646	RCR40646_r	2.56	1.56
rno	RCR40647	RCR40647_f	2.56	1.56
rno	RCR40647	RCR40647_r	2.56	1.56
rno	RCR40648	RCR40648_f	2.56	1.56
rno	RCR40648	RCR40648_r	2.56	1.56
rno	RCR40649	RCR40649_f	2.56	1.56
rno	RCR40649	RCR40649_r	2.56	1.56
rno	RCR40650	RCR40650_f	2.56	1.56
rno	RCR40650	RCR40650_r	2.56	1.56
rno	RCR40651	RCR40651_f	2.56	1.56
